SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
13,mpurtighat-sw1,FALSE,4/16/2025 7:21:42,4/16/2025 13:18:51,Switch,Western Region,Rebooted,3rd Baisakh,"0 days, 05 hrs, 57 min",,Power,0.2480208333,9
14,mchabahil <->mbattisputali [10G],,4/16/2025 9:03:06,4/16/2025 15:34:06,Link Down,********,Fiber Breakage,3rd Baisakh,"0 days, 06 hrs, 31 min",Fiber breakage measure at 2700m from Chabahil pop.,Fiber,0.2715277778,1
15,mshivachowk-sw1,,4/16/2025 11:04:20,4/16/2025 13:08:41,Switch,********,CT Line Issue,3rd Baisakh,"0 days, 02 hrs, 04 min",,Power,0.08635416667,4
16,mdhalkebar <->mbal [100G],,4/16/2025 11:37:06,4/16/2025 12:59:00,Link Down,********,HIgh Temperature,3rd Baisakh,"0 days, 01 hrs, 21 min",,Temperature Issue,0.056875,1
17,mbaniyani-sw1,FALSE,4/16/2025 11:31:20,4/16/2025 16:53:31,Switch,Eastern Region,Fiber Losses,3rd Baisakh,"0 days, 05 hrs, 22 min",Link is down due to losses in fiber Team is working for the same.,Fiber,0.2237384259,5
18,mbal <-> IPTV-STREAM,,4/16/2025 12:09:20,4/16/2025 12:19:20,Traffic Drop,********,Unknown,3rd Baisakh,"0 days, 00 hrs, 10 min",,Unknown,0.006944444445,1
19,mdhalkebar - mhetauda [200G],,4/16/2025 12:10:20,4/16/2025 12:10:20,Link Flap,********,Link Flap,3rd Baisakh,"0 days, 00 hrs, 00 min",,Link Issue,0,2
20,mpalpa,FALSE,4/16/2025 12:14:20,4/16/2025 12:24:20,MPLS,Western Region,Rebooted,3rd Baisakh,"0 days, 00 hrs, 10 min",,Power,0.006944444445,3
21,msahidnagar-sw1,,4/16/2025 11:34:20,4/16/2025 13:39:56,Switch,********,Fiber Issue,3rd Baisakh,"0 days, 02 hrs, 05 min",,Fiber,0.08722222222,5
22,mdhusel-sw1,FALSE,4/16/2025 12:30:00,4/16/2025 13:07:00,Losses/Latency,Makawanpur NTA,Wireless Issue,3rd Baisakh,"0 days, 00 hrs, 37 min",,Wireless,0.02569444444,6
23,mlahachhewar-sw1,FALSE,4/16/2025 12:04:33,4/16/2025 13:10:08,Switch,********,Unknown,3rd Baisakh,"0 days, 01 hrs, 05 min",,Unknown,0.04554398148,7
24,te-0/0/0/26.mchapur <-> te-0-0-0-14.mmalangwa-LAG-BE8,,4/16/2025 12:33:33,4/16/2025 12:53:00,Traffic Congestion,********,Link Flap,3rd Baisakh,"0 days, 00 hrs, 19 min",bardibas-birgunj,Link Issue,0.01350694445,1
25,mpalpa,FALSE,4/16/2025 12:47:00,4/16/2025 13:07:56,MPLS,Western Region,UPS Issue,3rd Baisakh,"0 days, 00 hrs, 20 min",,Power,0.01453703704,3
26,mbal <->mdatahub -Kalopool Route,FALSE,4/16/2025 13:00:00,4/16/2025 13:24:00,Link Down,Eastern Region,Unknown,3rd Baisakh,"0 days, 00 hrs, 24 min",,Unknown,0.01666666667,1
27,mhaleshi-sw1,,4/16/2025 13:37:11,4/16/2025 14:48:21,Switch,********,Radio Rebooted/Soft,3rd Baisakh,"0 days, 01 hrs, 11 min",,Wireless,0.04942129629,18
28,mpulchowk <->mgwarko [10G],,4/16/2025 13:39:39,4/16/2025 17:39:39,Link Down,********,Fiber Breakage,3rd Baisakh,"0 days, 04 hrs, 00 min",Satdobato team have been assigned for the task.,Fiber,0.1666666667,1
29,mliwang-sw1,FALSE,4/16/2025 13:53:32,4/16/2025 17:34:43,Switch,Western Region,Rebooted,3rd Baisakh,"0 days, 03 hrs, 41 min",,Power,0.153599537,21
30,mkhawadanda-sw1,FALSE,4/16/2025 13:55:54,4/16/2025 14:12:00,Switch,Central Region,Rebooted,3rd Baisakh,"0 days, 00 hrs, 16 min",,Power,0.01118055556,20
31,mshivachowk-sw1,,4/16/2025 14:08:45,4/16/2025 18:23:05,Switch,********,CT Line Issue/Backup Drained,3rd Baisakh,"0 days, 04 hrs, 14 min",,Power,0.1766203704,4
32,mpurtighat-sw1,FALSE,4/16/2025 15:04:28,4/16/2025 19:28:16,Switch,Western Region,Unknown,3rd Baisakh,"0 days, 04 hrs, 23 min",,Unknown,0.1831944444,9
33,mchapagaun,FALSE,4/16/2025 15:16:00,4/16/2025 15:33:00,MPLS,Central Region,CT Line Issue/Backup Drained,3rd Baisakh,"0 days, 00 hrs, 17 min","As per Santosh dai, host got affected due to absence of ct line and backup drain. Since team were busy on other work so generator were not able to operate on time.",Power,0.01180555556,1
34,mdaphelake-sw1,TRUE,4/16/2025 15:17:43,4/27/2025 10:32:44,Switch,Far Western Region,Device Issue,3rd Baisakh,"10 days, 19 hrs, 15 min",Unable to link connected daphelake-tharpadanda trunk link so again tomorrow visit daphelake pop. Note:mdaphelake-sw1 not reachable may be default mode switch.,Device,10.80209491,20
35,mgumgadibazaar-mugu-sw1,FALSE,4/16/2025 15:14:39,4/16/2025 15:14:39,Switch,Far Western Region,Uplink issue,3rd Baisakh,"0 days, 00 hrs, 00 min",it's connected from  mdaphelake-sw1,Fiber,0,2
36,mthulilekha-sw1,TRUE,4/16/2025 15:27:38,4/17/2025 15:49:54,Switch,Western Region,Admin Issue,3rd Baisakh,"1 days, 00 hrs, 22 min",There is a power issue and local person didn't followup to rebooted the system because the local person demand more money So please do needful for it.,Admin Issue,1.015462963,3
37,mgodawari-sw1,FALSE,4/16/2025 15:27:52,4/16/2025 15:58:24,Switch,Central Region,Unknown,3rd Baisakh,"0 days, 00 hrs, 30 min",,Unknown,0.02120370371,1
38,msafebager-sw1,FALSE,4/16/2025 15:57:33,4/16/2025 16:01:31,Switch,Far Western Region,Unknown,3rd Baisakh,"0 days, 00 hrs, 03 min",,Unknown,0.002754629626,6
39,mpurtighat-sw1,FALSE,4/16/2025 16:30:03,4/16/2025 19:28:16,Switch,Western Region,Unknown,3rd Baisakh,"0 days, 02 hrs, 58 min",,Unknown,0.1237615741,9
40,mdulegauda - mlekhanath [10G],,4/16/2025 16:33:03,4/17/2025 16:41:22,Link Down,********,Fiber Breakage,3rd Baisakh,"1 days, 00 hrs, 08 min","Team is unable to look into the issue due to heavy rainfall going in the area,will look into the issue again after rain stops.",Fiber,1.005775463,1
41,mbardibas - mbirgunj-nea [200G] // mnijhgadh - mbirgunj-nea [40G],,4/16/2025 16:53:03,4/17/2025 10:50:00,Link Flap,********,Fiber Breakage,3rd Baisakh,"0 days, 17 hrs, 56 min",,Fiber,0.7478819444,1
42,mbaniyani-sw1,FALSE,4/16/2025 16:53:31,4/17/2025 13:45:00,Optical Power,Eastern Region,Optical Power,3rd Baisakh,"0 days, 20 hrs, 51 min","As per Chiranjibi and Bijay ji, cannot be managed below the level",Fiber,0.8690856481,5
43,mshivachowk-sw1,,4/16/2025 17:20:55,4/16/2025 18:23:05,Switch,********,CT Line Issue/Backup Drained,3rd Baisakh,"0 days, 01 hrs, 02 min",,Power,0.0431712963,4
44,mbardibas - mbirgunj-nea [200G],,4/16/2025 17:58:22,4/17/2025 10:50:00,Link Down,********,Fiber Breakage,3rd Baisakh,"0 days, 16 hrs, 51 min","As per Team, Link is down due to fiber breakage at Atabe bridge. The link will be maintained by tomorrow",Fiber,0.7025231482,9
45,mparasi-sw1,FALSE,4/16/2025 17:41:49,4/16/2025 18:13:59,Switch,Western Region,Routed,3rd Baisakh,"0 days, 00 hrs, 32 min",,Fiber,0.02233796296,2
46,mhariwan - mbardibas [40G],,4/16/2025 17:58:22,4/19/2025 15:53:10,Link Down,********,Fiber Breakage,3rd Baisakh,"2 days, 21 hrs, 54 min",Please check once by changing patch cord at both sides.,Fiber,2.913055556,4
47,msirdibas-sw1,TRUE,4/16/2025 18:16:13,4/17/2025 7:38:23,Switch,Gorkha NTA,Full Solar POP,3rd Baisakh,"0 days, 13 hrs, 22 min",,Power,0.5570601852,30
48,mpatale-sw1,FALSE,4/16/2025 17:53:10,4/17/2025 12:37:03,Switch,Eastern Region,Radio Rebooted/Soft,3rd Baisakh,"0 days, 18 hrs, 43 min",,Wireless,0.780474537,3
49,mbaluwatar-sw8,FALSE,4/16/2025 18:19:37,4/16/2025 18:35:13,Switch,********,Unknown,3rd Baisakh,"0 days, 00 hrs, 15 min",,Unknown,0.01083333333,2
50,GMR-Nepal-Himal-Hydropower-Kupondole-Height-Lalitpur-Bharti-E1 - mpulchowk-dls-sw2,,4/16/2025 18:25:00,4/16/2025 18:45:00,Link Down,********,Unknown,3rd Baisakh,"0 days, 00 hrs, 20 min",,Unknown,0.01388888889,3
51,mkurintar,FALSE,4/16/2025 18:42:04,4/16/2025 19:54:55,MPLS,Highway PoP,CT Line Issue,3rd Baisakh,"0 days, 01 hrs, 12 min",,Power,0.05059027778,10
52,mkataridanda-sw1,FALSE,4/16/2025 18:46:23,4/16/2025 19:57:25,Switch,Eastern Region,CT Line Issue,3rd Baisakh,"0 days, 01 hrs, 11 min",,Power,0.0493287037,34
53,mparasi-sw1 - mdhakdhai-sw1,,4/16/2025 18:13:59,4/18/2025 18:08:00,Link Down,********,Fiber Breakage,3rd Baisakh,"1 days, 23 hrs, 54 min",As per Dinesh ji Team is working for the same. ,Fiber,1.995844907,1
54,mkurintar-dls-sw1,FALSE,4/16/2025 19:19:02,4/16/2025 20:37:07,Switch,Highway PoP,CT Line Issue,3rd Baisakh,"0 days, 01 hrs, 18 min",,Power,0.05422453704,1
55,mkawaswoti - mgaidakot [10G],,4/16/2025 19:35:00,4/19/2025 8:11:00,Link Down,********,Optical Power,3rd Baisakh,"2 days, 12 hrs, 36 min",Team is working for the same. ,Fiber,2.525,2
56,mjanakpur - mdhalkebar [100G],,4/16/2025 19:35:00,4/17/2025 9:41:00,Link Down,********,CT line outage,3rd Baisakh,"0 days, 14 hrs, 06 min",Link is up.gmahendranagar-jnk is up now via generator.,Power,0.5875,1
57,mmahendranagar-jnk-sw1,FALSE,4/16/2025 19:31:07,4/17/2025 9:49:11,Switch,Central Region,CT Line Issue,3rd Baisakh,"0 days, 14 hrs, 18 min",,Power,0.5958796296,1
58,mbal - mkamaladi-ncs [10G],,4/16/2025 19:50:17,4/17/2025 12:48:00,Link Down,********,Fiber Breakage,3rd Baisakh,"0 days, 16 hrs, 57 min",,Fiber,0.7067476852,1
59,mdhalkebar-te-0-0-0-1:To-mjanakpur-te-0-0-0-26-LAG-BE10,,4/16/2025 20:12:30,4/17/2025 20:27:00,Traffic Congestion,********,Congestion,3rd Baisakh,"1 days, 00 hrs, 14 min",,Traffic Issue,1.010069444,1
60,mbanepa-msanothimi [10G] || mbanepa-msuryabinayak [10G],,4/16/2025 19:28:16,4/19/2025 13:14:00,Optical Power,********,Optical Power,3rd Baisakh,"2 days, 17 hrs, 45 min",The team made every effort to optimize and resolve the task throughout the day;  we were unable to complete it today. Need to replace 1km of fiber.  the team will resume work and revisit the issue tomorrow.,Fiber,2.740092593,1
61,ge-0/2/3.gdharke-Connected-to-ge-0-0-22.mdharke,,4/16/2025 20:35:32,4/17/2025 21:30:00,Traffic Congestion,********,Congestion,3rd Baisakh,"1 days, 00 hrs, 54 min",,Traffic Issue,1.037824074,1
62,nt-a:xfp:2.glalbandi-Connected-to-mhariwan-ten-gig-0/0/0/4,,4/16/2025 20:35:00,4/17/2025 21:05:00,Traffic Congestion,********,Congestion,3rd Baisakh,"1 days, 00 hrs, 30 min",,Traffic Issue,1.020833333,1
63,mjaleshwore-te-0-0-0-0:To-mbardibas-te-0-0-0-6-LAG-BE4,,4/16/2025 20:43:02,4/17/2025 21:00:00,Traffic Congestion,********,Congestion,3rd Baisakh,"1 days, 00 hrs, 16 min",,Traffic Issue,1.011782407,1
64,mchapur-te-0-0-0-12:To-mnijhgadh-te-0-0-0-12-LAG-BE3-[40G],,4/16/2025 21:06:31,4/17/2025 21:41:00,Traffic Congestion,********,Congestion,3rd Baisakh,"1 days, 00 hrs, 34 min",,Traffic Issue,1.023946759,2
65,mmalangwa-te-0-0-0-15:To-mchapur-te-0-0-0-27,,4/16/2025 21:07:56,4/17/2025 21:45:00,Traffic Congestion,********,Congestion,3rd Baisakh,"1 days, 00 hrs, 37 min",,Traffic Issue,1.025740741,2
66,msankrantibazaar,,4/16/2025 22:07:00,4/16/2025 22:18:00,MPLS,********,Rebooted,3rd Baisakh,"0 days, 00 hrs, 11 min",,Power,0.007638888892,13
67,msahidnagar-sw1,,4/16/2025 21:59:57,4/17/2025 8:55:33,Switch,********,Power Chord Loose,3rd Baisakh,"0 days, 10 hrs, 55 min",,Power,0.4552777778,5
68,mkataridanda-sw1,FALSE,4/16/2025 22:28:44,4/17/2025 6:48:34,Switch,Eastern Region,Rebooted,3rd Baisakh,"0 days, 08 hrs, 19 min",,Power,0.3471064815,34
69,msankrantibazaar,,4/16/2025 22:46:00,4/17/2025 8:36:50,MPLS,********,Rebooted,3rd Baisakh,"0 days, 09 hrs, 50 min",,Power,0.4103009259,13
70,mdeupurdanda-sw1,FALSE,4/16/2025 22:54:00,4/16/2025 22:56:00,Switch,Central Region,Rebooted,3rd Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,6
71,mliwang-sw1,FALSE,4/16/2025 23:04:43,4/17/2025 5:00:22,Switch,Western Region,Rebooted,3rd Baisakh,"0 days, 05 hrs, 55 min",,Power,0.2469791667,21
72,Optimize power : msanothimi- mkhadichaur [10G],,4/16/2025 13:28:00,4/19/2025 13:17:00,Optical Power,********,Optical Power,3rd Baisakh,"2 days, 23 hrs, 49 min",The team made every effort to optimize and resolve the task throughout the day;  we were unable to complete it today. Need to replace 1km of fiber.  the team will resume work and revisit the issue tomorrow.,Fiber,2.992361111,1
73,mbanepa-msuryabinayak [10G],,4/16/2025 19:28:16,4/27/2025 12:31:00,Optical Power,,Fiber Losses,3rd Baisakh,"10 days, 17 hrs, 02 min","As per Pradip Jee, Optical power maintained as much as possible at mnagarkot side.",Fiber,10.71023148,1
1,mbhaluwang-sw1,,4/17/2025 0:12:00,4/17/2025 1:05:00,Switch,********,Rebooted,4th Baisakh,"0 days, 00 hrs, 53 min",,Power,0.03680555556,2
2,mkhalanga-sw1,FALSE,4/17/2025 0:16:00,4/17/2025 0:18:00,Switch,Far Western Region,Rebooted,4th Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,26
3,mkhalanga-sw1,FALSE,4/17/2025 0:26:00,4/17/2025 0:38:00,Switch,Far Western Region,Rebooted,4th Baisakh,"0 days, 00 hrs, 12 min",,Power,0.008333333331,26
4,mbhaluwang-sw1,,4/17/2025 2:27:00,4/17/2025 2:50:54,Switch,********,Rebooted,4th Baisakh,"0 days, 00 hrs, 23 min",,Power,0.01659722222,2
5,mkhalanga-sw1 - mjantilake-sw1,,4/17/2025 2:36:00,4/17/2025 7:16:00,Link Down,********,Manual Down,4th Baisakh,"0 days, 04 hrs, 40 min","As per Raj kumar ji, wireless device at mjantilake-sw1 side is manually power off due to bad weather  and  it will only be turned on if the fiber connection goes down.",Maintainance,0.1944444444,1
6,mmanahari - mbhandara [10G],,4/17/2025 4:37:00,4/17/2025 19:01:05,Link Down,********,Fiber Issue,4th Baisakh,"0 days, 14 hrs, 24 min","As per Suman ji , they are busy at other task . So , matter will be look tomorrow only . ",Fiber,0.6000578704,3
7,mthankot-sw2,FALSE,4/17/2025 4:39:00,4/17/2025 4:43:00,Switch,********,Rebooted,4th Baisakh,"0 days, 00 hrs, 04 min",,Power,0.00277777778,1
8,mrupani - mrajbiraj [30G],,4/17/2025 4:46:00,4/17/2025 11:46:00,Link Down,********,Fiber Breakage,4th Baisakh,"0 days, 07 hrs, 00 min",,Fiber,0.2916666667,2
9,mkusma,FALSE,4/17/2025 4:48:00,4/17/2025 10:17:44,MPLS,Western Region,Fiber Issue,4th Baisakh,"0 days, 05 hrs, 29 min", Call made to Bagbir sir is not being received. will update after call is connected.,Fiber,0.2289814815,1
10,mjumlabazaar-sw1,TRUE,4/17/2025 5:16:35,4/17/2025 6:38:46,Switch,Far Western Region,Unknown,4th Baisakh,"0 days, 01 hrs, 22 min",,Unknown,0.05707175926,15
11,mlumbini - mbhairahawa [20G],,4/17/2025 5:53:00,4/17/2025 13:43:00,Link Down,********,Fiber Breakage,4th Baisakh,"0 days, 07 hrs, 50 min",Pradipji is heading . Betadi 8km . ,Fiber,0.3263888889,3
12,mdhading-wireless-sw1,FALSE,4/17/2025 7:05:32,4/17/2025 7:27:42,Switch,Highway PoP,Rebooted,4th Baisakh,"0 days, 00 hrs, 22 min",,Power,0.01539351852,6
13,mbal <->mdatahub -Kalopool Route [100G],,4/17/2025 6:40:03,4/17/2025 11:24:00,Link Down,********,Fiber Breakage,4th Baisakh,"0 days, 04 hrs, 43 min",,Fiber,0.1971875,1
14,mbhojpur - mhille,,4/17/2025 7:36:00,4/17/2025 8:02:55,Link Down,********,Fiber Issue,4th Baisakh,"0 days, 00 hrs, 26 min",,Fiber,0.01869212963,1
15,msafebager-sw1,FALSE,4/17/2025 7:25:29,4/17/2025 12:26:43,Switch,Far Western Region,CT Line Issue,4th Baisakh,"0 days, 05 hrs, 01 min","As per Hemraj ji, there is backup issue and fully dependent upon ct line.The host will be reachable after resuming ct line.",Power,0.2091898148,6
16,mbhaver-sw1,FALSE,4/17/2025 7:42:19,4/17/2025 8:14:29,Switch,Makawanpur NTA,Rebooted,4th Baisakh,"0 days, 00 hrs, 32 min",,Power,0.02233796297,5
17,mbauniya-sw1,FALSE,4/17/2025 8:06:35,4/17/2025 8:26:11,Switch,Far Western Region,Routed,4th Baisakh,"0 days, 00 hrs, 19 min",,Fiber,0.01361111111,1
18,mdumkibas,FALSE,4/17/2025 8:17:19,4/17/2025 11:32:03,MPLS,Western Region,Fiber Issue,4th Baisakh,"0 days, 03 hrs, 14 min","As per Hari ji , team need to pull fiber 1km . Team is working . Kawaswoti - Dumkibas . ",Fiber,0.1352314815,5
19,msanothimi - mkhadichaur,,4/17/2025 8:22:00,4/17/2025 17:50:18,Link Down,********,Team Working,4th Baisakh,"0 days, 09 hrs, 28 min",Suryabinayak Team is working on this segment.,Fiber,0.3946527778,1
20,mgalyang,FALSE,4/17/2025 8:39:33,4/17/2025 9:14:57,MPLS,Western Region,Unknown,4th Baisakh,"0 days, 00 hrs, 35 min",,Unknown,0.02458333333,7
21,mliwang-sw1,FALSE,4/17/2025 8:25:38,4/17/2025 9:01:13,Switch,Western Region,Rebooted,4th Baisakh,"0 days, 00 hrs, 35 min",,Power,0.02471064815,21
22,mmanahari,FALSE,4/17/2025 8:50:02,4/17/2025 19:01:05,MPLS,Central Region,Fiber Breakage,4th Baisakh,"0 days, 10 hrs, 11 min",Team is working for the same. ETR: 1hours,Fiber,0.4243402778,6
23,msankrantibazaar,,4/17/2025 8:56:50,4/17/2025 11:07:33,MPLS,********,CT Line Issue,4th Baisakh,"0 days, 02 hrs, 10 min",,Power,0.09077546296,13
24,msundarijal <-> mchabahil [10G],,4/17/2025 9:10:00,4/18/2025 14:00:00,Optical Power,********,Optical Power,4th Baisakh,"1 days, 04 hrs, 50 min",Team are checking on it but optical power is not yet managed . ,Fiber,1.201388889,1
25,mbauniya-sw1- mlamki-dls-sw1,,4/17/2025 8:06:35,4/22/2025 9:48:00,Optical Power,********,Optical Power,4th Baisakh,"5 days, 01 hrs, 41 min","As per Nakky ji , LCO team could not maintain the link ahead so , Nakky ji had forwarded team from Dhangadi to maintain the link , team will reach at the site at 1pm and start to work . According to him, task will be completed by today evening around 5-6 pm .",Fiber,5.070428241,1
26,msukedhara-counter-sw1,FALSE,4/17/2025 9:40:02,4/17/2025 10:55:37,Switch,Central Region,Unknown,4th Baisakh,"0 days, 01 hrs, 15 min",,Unknown,0.05248842592,1
27,mkhalanga-sw1,FALSE,4/17/2025 9:45:13,4/17/2025 11:27:23,Switch,Far Western Region,Rebooted,4th Baisakh,"0 days, 01 hrs, 42 min",,Power,0.07094907408,26
28,msahidnagar-sw1,,4/17/2025 9:45:33,4/17/2025 12:26:43,Switch,********,CT Line Issue,4th Baisakh,"0 days, 02 hrs, 41 min",,Power,0.1119212963,5
29,mjantilake-sw1,FALSE,4/17/2025 9:58:16,4/17/2025 13:03:51,Switch,Far Western Region,Manual Down/Weather,4th Baisakh,"0 days, 03 hrs, 05 min",,Manual Down,0.1288773148,13
30,mliwang-sw1,FALSE,4/17/2025 10:26:48,4/17/2025 14:27:39,Switch,Western Region,CT Line Issue,4th Baisakh,"0 days, 04 hrs, 00 min","As per Topendra jee, there is no ct-line so host went down and also there is heavy rainfall, strong wind and thunder. He has received the UPS and is unable to move towards the POP end due to bad weather. He will move towards the POP end after weather becomes clear. ",Power,0.1672569444,21
31,mhaleshi-sw1,FALSE,4/17/2025 11:08:21,4/17/2025 12:37:53,Switch,Eastern Region,Rebooted,4th Baisakh,"0 days, 01 hrs, 29 min",,Power,0.06217592593,18
32,mbhaver-sw1,FALSE,4/17/2025 11:04:29,4/17/2025 14:07:58,Switch,Makawanpur NTA,Rebooted,4th Baisakh,"0 days, 03 hrs, 03 min",,Power,0.1274189815,5
33,mbirtamode <->mbudhabare [10G] -TM Fiber,,4/17/2025 11:27:20,4/17/2025 15:17:20,Link Down,********,Techmind issue,4th Baisakh,"0 days, 03 hrs, 50 min","""Team is working on the field. Etr: 2 hours """,Fiber,0.1597222222,1
34,mkerkha-sw1,FALSE,4/17/2025 12:37:26,4/17/2025 14:59:37,Switch,Eastern Region,Unknown,4th Baisakh,"0 days, 02 hrs, 22 min",,Unknown,0.09873842593,2
35,mdeuralibazaar-sw1,FALSE,4/17/2025 12:45:15,4/17/2025 17:45:54,Switch,Central Region,Manual Down/Weather,4th Baisakh,"0 days, 05 hrs, 00 min","As per Lakpa dai, host were manually made off due to bad weather as UPS and SWITCH might be damage due to lightning. He will made ON it after the weather becomes favorable.",Manual Down,0.2087847222,15
36,mgulmi - mkharbang,,4/17/2025 10:33:19,4/18/2025 18:58:00,Link Down,********,Fiber Breakage,4th Baisakh,"1 days, 08 hrs, 24 min",  Our fiber team are unable to work properly due to fire outage issues at jungle. But we forced them to complete the work by today anyhow.,Fiber,1.350474537,2
37,mgalyang,FALSE,4/17/2025 13:45:03,4/17/2025 15:30:03,MPLS,Western Region,CT Line Issue/Backup Drained,4th Baisakh,"0 days, 01 hrs, 45 min","As per Dhadi ram sir, There is no city line in the area So, Host got down after backup drain (Host will be reachable after city line resume).",Power,0.07291666667,7
38,mpyuthan-sw1,TRUE,4/17/2025 13:50:52,4/18/2025 9:16:00,Switch,Western Region,CT Line Issue,4th Baisakh,"0 days, 19 hrs, 25 min","As per Prakash jee, there is no ct-line since longer duration so host went down after backup drain. Host will be reachable only after resuming ct-line.",Power,0.8091203704,5
39,mhaleshi-sw1,FALSE,4/17/2025 13:37:53,4/17/2025 18:34:40,Switch,Eastern Region,UPS Damage,4th Baisakh,"0 days, 04 hrs, 56 min","As per Kumar jee, there is no ct-line so host got affected as it's operational direct via ct-line as ups got damaged due to lightning. There is heavy rainfall, strong wind and thunder. He has received the UPS and is unable to move towards the POP end due to bad weather. He will move towards the POP end after weather becomes clear. Host will be reachable after resuming ct-line. ",Power,0.206099537,18
40,dhalke-core,,4/17/2025 14:13:00,4/19/2025 16:30:00,Temperature,********,HIgh Temperature,4th Baisakh,"2 days, 02 hrs, 17 min",Again informed to Ganesh ji to look into issue.He has gone to buy fuel for generator there.He will update us once he reach to pop after buying fuel.,Temperature Issue,2.095138889,1
41,mdumkibas,FALSE,4/17/2025 14:32:03,4/18/2025 10:25:04,MPLS,Western Region,Fiber Issue,4th Baisakh,"0 days, 19 hrs, 53 min","As per harihar ji, Team is working for the same.",Fiber,0.8284837963,5
42,mkataridanda-sw1,FALSE,4/17/2025 14:33:29,4/19/2025 17:41:09,Switch,Eastern Region,Switch damage,4th Baisakh,"2 days, 03 hrs, 07 min",We have send below listed goods to Katari dada (betini) via bus Bus detail: BA 3 KHA 5582 CONTACT NO: 9841159665 Switch POE 16 port                                                          1 pcs,Device,2.130324074,34
43,mnayasaghu-sw1,,4/17/2025 14:38:29,4/17/2025 14:47:58,Switch,********,Unknown,4th Baisakh,"0 days, 00 hrs, 09 min",,Unknown,0.006585648145,2
44,mdhalkebar - mbal [100G],,4/17/2025 14:39:00,4/17/2025 14:53:07,Link Down,********,Power Issue,4th Baisakh,"0 days, 00 hrs, 14 min",Power cut issue for many hours,Power,0.00980324074,1
45,msankrantibazaar,,4/17/2025 2:55:00,4/17/2025 15:58:52,MPLS,********,CT Line Issue,4th Baisakh,"0 days, 13 hrs, 03 min",,Power,0.5443518519,13
46,mjeetpur-sw1 - mparwanipur-sw1 [10G],,4/17/2025 15:03:00,4/17/2025 16:06:00,Link Down,********,Team Working,4th Baisakh,"0 days, 01 hrs, 03 min","As per Abhimanyu Ji, team is working on this segment.",Fiber,0.04375,1
47,mtokha-sw1,FALSE,4/17/2025 15:19:20,4/17/2025 15:28:51,Switch,Central Region,Routed,4th Baisakh,"0 days, 00 hrs, 09 min",,Fiber,0.006608796291,4
48,mdhulabari-sw1,FALSE,4/17/2025 15:24:31,4/17/2025 23:13:23,Switch,Eastern Region,Fiber Issue,4th Baisakh,"0 days, 07 hrs, 48 min",Port has been shut at mbirtamode-sw1 side on request of Bijay-ji.,Fiber,0.3256018519,1
49,bu-7.mmarsyangdi <-> Po-2.mkurintar,,4/17/2025 15:23:37,4/17/2025 16:00:00,Traffic Congestion,********,Congestion,4th Baisakh,"0 days, 00 hrs, 36 min",,Traffic Issue,0.0252662037,1
