SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
43,Up Down et-0/0/1.butwal-core <-> AS-36040-GGC-NCS5011#Hu-24-For-subisunp-bwa1,,5/16/2025 10:00:00,5/16/2025 15:00:00,Traffic Drop,********,Unknown,2nd Jestha,"0 days, 05 hrs, 00 min",,Unknown,0.2083333333,1
44,mliwang-sw1,FALSE,5/16/2025 13:41:47,5/16/2025 14:27:22,Switch,Western Region,Rebooted,2nd Jestha,"0 days, 00 hrs, 45 min",,Power,0.03165509259,6
45,mbagling - mgalkot-hatiya,,5/16/2025 13:23:00,5/16/2025 16:57:00,Link Down,********,Road Expansion,2nd Jestha,"0 days, 03 hrs, 34 min",,Fiber,0.1486111111,1
46,mkhalanga-sw1,FALSE,5/16/2025 14:10:00,5/16/2025 20:06:17,Switch,Far Western Region,Rebooted,2nd Jestha,"0 days, 05 hrs, 56 min",,Power,0.2474189815,57
47,mjantilake-sw1,FALSE,5/16/2025 14:15:19,5/16/2025 20:22:08,Switch,Far Western Region,Rebooted,2nd Jestha,"0 days, 06 hrs, 06 min",,Power,0.2547337963,22
48,mchabahil - mtinkune [100G],,5/16/2025 14:31:19,5/16/2025 14:32:00,Link Flap,********,Link Flap,2nd Jestha,"0 days, 00 hrs, 00 min",No one from our Team is working on this Segment so Reason for Flap is not known for now.,Link Issue,0.0004745370388,3
49,mtulsipur-dls-sw1,FALSE,5/16/2025 14:36:19,5/16/2025 14:40:19,Switch,Far Western Region,Rebooted,2nd Jestha,"0 days, 00 hrs, 04 min",,Power,0.00277777778,3
50,mkhadbari - mchainpur [10G],,5/16/2025 14:42:19,5/16/2025 14:45:19,Link Down,********,Unknown,2nd Jestha,"0 days, 00 hrs, 03 min",,Unknown,0.002083333333,1
51,mbhojpur <-> mdiktel - TM Fiber,,5/16/2025 14:05:59,5/17/2025 12:39:00,Link Down,********,Techmind issue,2nd Jestha,"0 days, 22 hrs, 33 min",Your mail has been acknowledged.,Fiber,0.9395949074,1
52,mchainpur,,5/16/2025 14:58:00,5/16/2025 18:25:03,MPLS,********,Unknown,2nd Jestha,"0 days, 03 hrs, 27 min",,Unknown,0.1437847222,13
53,mitahari-ch,FALSE,5/16/2025 17:30:00,5/16/2025 18:04:00,Losses/Latency,Eastern Region,Uplink issue,2nd Jestha,"0 days, 00 hrs, 34 min",,Fiber,0.02361111112,1
54,mdhalkebar,FALSE,5/16/2025 15:41:00,5/16/2025 17:07:29,MPLS,Central Region,CT Line Issue/Backup Drained,2nd Jestha,"0 days, 01 hrs, 26 min",,Power,0.06005787037,1
55,mhetauda - mitahari-ch[100G],,5/16/2025 15:30:00,5/16/2025 19:17:59,Link Down,********,Card Issue,2nd Jestha,"0 days, 03 hrs, 47 min",,Device,0.1583217593,1
56,msardi-sw1,FALSE,5/16/2025 15:55:16,5/18/2025 8:13:00,Switch,Western Region,Rebooted,2nd Jestha,"1 days, 16 hrs, 17 min",,Power,1.678981481,81
57,GMR-Nepal-Himal-Hydropower-Kupondole-Height-Lalitpur-Bharti-E1 - mpulchowk-dls-sw2,,5/16/2025 15:49:00,5/16/2025 19:30:00,Link Down,********,Unknown,2nd Jestha,"0 days, 03 hrs, 41 min","As per Subash sir, host was down due to backup drain as there is no city line in the area from morning.",Unknown,0.1534722222,4
58,mkhairenitar-sw1,FALSE,5/16/2025 16:06:00,5/16/2025 20:03:51,Switch,Western Region,Rebooted,2nd Jestha,"0 days, 03 hrs, 57 min",,Power,0.1651736111,3
59,mdeuralibazaar-sw1,FALSE,5/16/2025 15:43:33,5/16/2025 17:48:32,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 02 hrs, 04 min",,Power,0.08679398149,12
60,mmaharajgunj - mbalaju[100G],,5/16/2025 16:20:00,5/16/2025 16:20:00,Link Flap,********,Unknown,2nd Jestha,"0 days, 00 hrs, 00 min",Team Gongabu is working for BALAJUAUTO_BALAJU-RINGROAD_BO_INTRANET_  Maintainance .So Mentioned Link is Flapped .Task has been completed now so further Flaps might not occur,Unknown,0,1
61,mlahan <-> mrupani [40G],,5/16/2025 15:45:58,5/16/2025 19:07:14,Link Down,********,Card Issue,2nd Jestha,"0 days, 03 hrs, 21 min",,Device,0.1397685185,1
62,mghorahi,FALSE,5/16/2025 16:46:00,5/16/2025 21:14:00,MPLS,Far Western Region,CT Line Issue/Backup Drained,2nd Jestha,"0 days, 04 hrs, 28 min",,Power,0.1861111111,11
63,mdhalkebar - mitahari-ch[200G],,5/16/2025 17:07:00,5/16/2025 19:25:15,Link Down,********,Card Issue,2nd Jestha,"0 days, 02 hrs, 18 min",,Device,0.09600694445,1
64,mdhalkebar - mrupani [60G],,5/16/2025 17:07:41,5/16/2025 19:25:58,Link Down,********,Card Issue,2nd Jestha,"0 days, 02 hrs, 18 min",,Device,0.09603009259,1
65,mdhalkebar - mlahan[100G],,5/16/2025 17:07:41,5/16/2025 19:25:58,Link Down,********,Card Issue,2nd Jestha,"0 days, 02 hrs, 18 min",,Device,0.09603009259,1
66,msiddharthaview-sw1,,5/16/2025 17:23:11,5/16/2025 20:30:10,Switch,Far Western Region,Rebooted,2nd Jestha,"0 days, 03 hrs, 06 min",,Power,0.129849537,8
67,mbhorledanda-sw1,FALSE,5/16/2025 17:32:32,5/16/2025 20:04:42,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 02 hrs, 32 min",,Power,0.1056712963,10
68,mbudathum-sw1,FALSE,5/16/2025 15:27:53,5/16/2025 20:00:03,Switch,Gorkha NTA,Rebooted,2nd Jestha,"0 days, 04 hrs, 32 min",,Power,0.1890046296,15
69,mbaitadibazaar,FALSE,5/16/2025 17:51:19,5/16/2025 18:11:47,MPLS,********,Rebooted,2nd Jestha,"0 days, 00 hrs, 20 min",,Power,0.01421296296,29
70,mparwanipur-sw1,FALSE,5/16/2025 17:40:19,5/16/2025 19:11:58,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 01 hrs, 31 min",,Power,0.06364583333,9
71,mrampur-sw1,FALSE,5/16/2025 17:59:00,5/17/2025 8:21:00,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 14 hrs, 22 min",,Power,0.5986111111,9
72,mhetauda-warehouse-sw1,FALSE,5/16/2025 17:15:28,5/16/2025 20:06:38,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 02 hrs, 51 min",,Power,0.1188657407,25
73,mranjha-sw1,FALSE,5/16/2025 17:26:00,5/16/2025 21:05:26,Switch,Far Western Region,Rebooted,2nd Jestha,"0 days, 03 hrs, 39 min",,Power,0.1523842593,11
74,msirdibas-sw1,TRUE,5/16/2025 18:18:59,5/17/2025 7:11:10,Switch,Gorkha NTA,Rebooted,2nd Jestha,"0 days, 12 hrs, 52 min",,Power,0.5362384259,33
75,mkawaswoti - mgaidakot [10G],,5/16/2025 18:31:59,5/24/2025 12:58:00,Optical Power,********,Optical Power,2nd Jestha,"7 days, 18 hrs, 26 min","As per Sushil ji, team is busy with another task team will do the needful tomorrow morning",Fiber,7.76806713,2
76,mbhimphedi-sw1,FALSE,5/16/2025 17:48:06,5/16/2025 19:20:17,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 01 hrs, 32 min",,Power,0.0640162037,15
77,mjalbire - mkhadichaur,,5/16/2025 19:39:06,5/16/2025 19:39:06,Optical Power,********,Optical Power,2nd Jestha,"0 days, 00 hrs, 00 min",No any error  Link is fine ,Fiber,0,1
78,mnayabasti-sw1,FALSE,5/16/2025 19:00:52,5/16/2025 19:05:00,Switch,Central Region,Routed,2nd Jestha,"0 days, 00 hrs, 04 min",,Fiber,0.002870370372,2
79,msindhulibazaar-sw1,FALSE,5/16/2025 18:59:34,5/17/2025 14:33:03,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 19 hrs, 33 min",,Power,0.8149189815,2
80,msoaltee <-> mbalaju [100G],,5/16/2025 17:31:38,5/17/2025 12:57:00,Link Down,********,Unknown,2nd Jestha,"0 days, 19 hrs, 25 min",Acknowledged Team will do the needful tomorrow ,Unknown,0.8092824074,1
81,mgaighat <-> mlahan [10G],,5/16/2025 19:11:29,5/16/2025 20:00:00,Link Down,********,Card Issue,2nd Jestha,"0 days, 00 hrs, 48 min",Informed to Lalan ji ,Device,0.03369212963,1
82,mgaidakot,FALSE,5/16/2025 19:13:19,5/16/2025 21:24:07,MPLS,Central Region,Rebooted,2nd Jestha,"0 days, 02 hrs, 10 min",,Power,0.09083333334,5
83,mkhawadanda-sw1,FALSE,5/16/2025 19:03:33,5/16/2025 19:33:34,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 00 hrs, 30 min",,Power,0.02084490741,27
84,mnayabasti-sw1-mbattisputali,,5/16/2025 19:01:52,5/18/2025 4:09:00,Link Down,********,Fiber Breakage,2nd Jestha,"1 days, 09 hrs, 07 min",We will test by sending the traffic tonight.,Fiber,1.379953704,1
85,mmanahari <-> mhetauda [10G],,5/16/2025 18:54:30,5/17/2025 15:24:00,Link Down,********,Fiber Issue,2nd Jestha,"0 days, 20 hrs, 29 min",,Fiber,0.8538194444,1
86,mbal-xe-4-0-7:To-mranibari-xe-1-2-0,,5/16/2025 20:44:15,5/16/2025 22:00:00,Traffic Congestion,********,Congestion,2nd Jestha,"0 days, 01 hrs, 15 min",,Traffic Issue,0.05260416667,1
87,mdhusel-sw1,FALSE,5/16/2025 18:47:11,5/17/2025 13:09:53,Switch,Makawanpur NTA,Rebooted,2nd Jestha,"0 days, 18 hrs, 22 min",,Power,0.7657638889,8
88,mrampur-dls-sw1,FALSE,5/16/2025 20:23:42,5/17/2025 8:44:00,Switch,Central Region,CT Line Issue,2nd Jestha,"0 days, 12 hrs, 20 min",,Power,0.5140972222,6
89,mswitchatar-Te-0-0-0-3:To-msoaltee-te-0-0-17,,5/16/2025 20:52:53,5/16/2025 22:00:00,Traffic Congestion,********,Congestion,2nd Jestha,"0 days, 01 hrs, 07 min",,Traffic Issue,0.04660879629,1
90,mmugling-sw1,FALSE,5/16/2025 20:52:20,5/16/2025 21:26:02,Switch,Highway PoP,Rebooted,2nd Jestha,"0 days, 00 hrs, 33 min",,Power,0.02340277778,7
91,marghakhanchi,FALSE,5/16/2025 21:12:00,5/17/2025 6:34:00,MPLS,Western Region,Rebooted,2nd Jestha,"0 days, 09 hrs, 22 min",,Power,0.3902777778,10
92,mdaphelake-sw1,TRUE,5/16/2025 18:44:32,5/17/2025 6:46:10,Switch,Far Western Region,Rebooted,2nd Jestha,"0 days, 12 hrs, 01 min",,Power,0.5011342593,36
93,mfaparbari-sw1,FALSE,5/16/2025 19:05:43,5/17/2025 8:07:54,Switch,Central Region,Rebooted,2nd Jestha,"0 days, 13 hrs, 02 min",,Power,0.5431828704,28
94,mkataridanda-sw1,FALSE,5/16/2025 19:42:50,5/17/2025 7:04:10,Switch,Eastern Region,Rebooted,2nd Jestha,"0 days, 11 hrs, 21 min",,Power,0.4731481481,33
95,mbelbari <-> mpathari [10G],,5/16/2025 21:41:50,5/16/2025 22:44:54,Link Down,********,Fiber Breakage,2nd Jestha,"0 days, 01 hrs, 03 min",,Fiber,0.0437962963,1
96,mletang <-> mdamak [10G],,5/16/2025 21:41:50,5/17/2025 10:06:14,Link Down,********,Fiber Breakage,2nd Jestha,"0 days, 12 hrs, 24 min",,Fiber,0.5169444444,2
97,mmugling-sw1,FALSE,5/16/2025 21:47:50,5/16/2025 21:58:27,Switch,Highway PoP,Rebooted,2nd Jestha,"0 days, 00 hrs, 10 min",,Power,0.007372685184,7
98,mrudrabeni-sw1,FALSE,5/16/2025 21:08:12,5/18/2025 9:43:50,Switch,Western Region,CT Line Issue/Backup Drained,2nd Jestha,"1 days, 12 hrs, 35 min",Still ct-line hasn't been resumed.,Power,1.52474537,2
99,mletang,FALSE,5/16/2025 21:57:11,5/16/2025 22:41:00,MPLS,Eastern Region,Unknown,2nd Jestha,"0 days, 00 hrs, 43 min",,Unknown,0.03042824075,6
100,mbelbari,FALSE,5/16/2025 21:57:11,5/16/2025 22:39:00,MPLS,Eastern Region,Rebooted,2nd Jestha,"0 days, 00 hrs, 41 min",,Power,0.02903935185,2
102,mridi,FALSE,5/16/2025 22:58:41,5/17/2025 10:27:00,MPLS,Western Region,Rebooted,2nd Jestha,"0 days, 11 hrs, 28 min",,Power,0.4779976852,57
103,msiddharthaview-sw1,,5/16/2025 23:04:00,5/16/2025 23:06:00,Switch,Far Western Region,Rebooted,2nd Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888893,8
104,mbaitadi-sw1,FALSE,5/16/2025 22:51:45,5/18/2025 9:52:24,Switch,Far Western Region,Rebooted,2nd Jestha,"1 days, 11 hrs, 00 min",,Power,1.458784722,3
105,nta-halesimahadev-mt,,5/16/2025 19:36:53,5/17/2025 6:58:37,Switch,********,Unknown,2nd Jestha,"0 days, 11 hrs, 21 min",,Unknown,0.4734259259,1
106,mshivgunj-sw1,,5/16/2025 23:39:00,5/16/2025 23:44:31,Switch,********,Rebooted,2nd Jestha,"0 days, 00 hrs, 05 min",,Power,0.003831018512,5
107,msyangja - mwaling-dls-sw1 [10G],,5/16/2025 15:04:30,5/19/2025 11:09:14,Link Down,********,Fiber Breakage,2nd Jestha,"2 days, 20 hrs, 04 min","several call made to mani sir, amrit sir, bagbir sir is not being picked, will update after the call is connected.",Fiber,2.83662037,2
108,mgaighat - mfattepur [10G],,5/16/2025 20:33:00,5/17/2025 16:38:13,Link Down,********,Fiber Breakage,2nd Jestha,"0 days, 20 hrs, 05 min",,Fiber,0.8369560185,2
109,mbelbari-sw1,FALSE,5/16/2025 21:54:00,5/18/2025 21:21:18,Switch,Eastern Region,Cable Issue,2nd Jestha,"1 days, 23 hrs, 27 min",It seems the switch has gone into default mode. We have informed Om ji from the Itahari team. He is currently working on another task and will go to the Belbari POP with the console in about 1.5 hours.,Fiber,1.977291667,2
110,madarshanagar-mbirgunj-nea-[10G],,5/16/2025 22:47:00,5/23/2025 11:37:00,Link Down,********,Fiber Issue,2nd Jestha,"6 days, 12 hrs, 50 min","As per Biswas ji ,team is Engaged at several Retail issues so Mentioned Link will be maintained by tomorrow only.",Fiber,6.534722222,1
111,dhalke-core,,5/16/2025 15:41:00,5/16/2025 17:07:29,Core,********,CT Line Issue,2nd Jestha,"0 days, 01 hrs, 26 min",,Power,0.06005787037,1
1,mtaulihawa,FALSE,5/17/2025 0:53:00,5/17/2025 8:14:00,MPLS,********,CT Line Issue/Backup Drained,3rd Jestha,"0 days, 07 hrs, 21 min",,Power,0.30625,2
2,mhatemalo-dls-sw1,FALSE,5/17/2025 0:59:03,5/17/2025 10:06:00,Switch,********,Rebooted,3rd Jestha,"0 days, 09 hrs, 06 min",,Power,0.3798263889,6
3,mgalkot-hatiya,FALSE,5/17/2025 1:23:24,5/17/2025 6:21:42,MPLS,Western Region,Rebooted,3rd Jestha,"0 days, 04 hrs, 58 min",,Power,0.2071527778,1
4,mpalpa,FALSE,5/17/2025 1:59:00,5/17/2025 3:28:00,MPLS,Western Region,Rebooted,3rd Jestha,"0 days, 01 hrs, 29 min",,Power,0.06180555555,2
5,mraptisonari-hbl-sw1,,5/17/2025 3:35:39,5/17/2025 10:07:49,Switch,********,Rebooted,3rd Jestha,"0 days, 06 hrs, 32 min",,Power,0.272337963,1
6,mjaleshwore,FALSE,5/17/2025 4:05:00,5/17/2025 7:35:00,MPLS,Central Region,CT Line Issue/Backup Drained,3rd Jestha,"0 days, 03 hrs, 30 min",,Power,0.1458333333,2
7,mjumlabazaar-sw1,TRUE,5/17/2025 4:41:26,5/17/2025 6:13:37,Switch,Far Western Region,Unknown,3rd Jestha,"0 days, 01 hrs, 32 min",,Unknown,0.0640162037,25
8,mokhrabudanda-sw1,TRUE,5/17/2025 4:09:45,5/17/2025 7:59:00,Switch,Eastern Region,Rebooted,3rd Jestha,"0 days, 03 hrs, 49 min",,Power,0.1592013889,2
9,msahidnagar-sw1,,5/17/2025 4:08:24,5/17/2025 8:53:59,Switch,********,Rebooted,3rd Jestha,"0 days, 04 hrs, 45 min",,Power,0.1983217593,3
10,mcharikot - maahaldanda,,5/17/2025 5:13:00,5/19/2025 12:23:00,Link Down,********,Fiber Breakage,3rd Jestha,"2 days, 07 hrs, 10 min","As per ramesh ji, all team are on field work so, matter will be looked tomorrow only",Fiber,2.298611111,2
11,mhetauda-warehouse-sw1,FALSE,5/17/2025 5:32:14,5/17/2025 6:17:49,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 00 hrs, 45 min",,Power,0.03165509259,25
12,mchatara,FALSE,5/17/2025 5:50:07,5/17/2025 7:17:00,MPLS,Eastern Region,CT Line Issue/Backup Drained,3rd Jestha,"0 days, 01 hrs, 26 min",,Power,0.06033564814,3
13,mbpkihs - mchakragatti [10G],,5/17/2025 5:50:00,5/17/2025 11:10:13,Link Down,********,Fiber Issue,3rd Jestha,"0 days, 05 hrs, 20 min",,Fiber,0.2223726852,1
14,mnagarkot,FALSE,5/17/2025 6:36:57,5/17/2025 8:21:00,MPLS,Central Region,CT Line Issue/Backup Drained,3rd Jestha,"0 days, 01 hrs, 44 min",,Power,0.07225694444,2
15,mdumkibas,FALSE,5/17/2025 7:15:20,5/17/2025 9:24:00,MPLS,Western Region,Rebooted,3rd Jestha,"0 days, 02 hrs, 08 min",,Power,0.08935185186,25
16,mbhimphedi-sw1,FALSE,5/17/2025 7:40:20,5/17/2025 8:02:30,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 00 hrs, 22 min",,Power,0.01539351852,15
17,mrampur-dls-sw1,FALSE,5/17/2025 8:12:29,5/17/2025 8:43:00,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 00 hrs, 30 min",,Power,0.02119212963,6
18,mitahari <->mdamak [30G] -BL Fiber,,5/17/2025 8:22:30,5/17/2025 14:21:00,Link Down,********,Fiber Breakage,3rd Jestha,"0 days, 05 hrs, 58 min",,Fiber,0.2489583333,2
19,mchanauli-sw1,FALSE,5/17/2025 8:38:00,5/17/2025 8:44:00,Switch,Central Region,CT Line Issue,3rd Jestha,"0 days, 00 hrs, 06 min",,Power,0.004166666666,6
20,mbhorledanda-sw1,FALSE,5/17/2025 8:34:42,5/17/2025 9:53:00,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 01 hrs, 18 min",,Power,0.05437500001,10
21,mkhajura-sw1,FALSE,5/17/2025 9:17:24,5/17/2025 9:45:00,Switch,Far Western Region,Unknown,3rd Jestha,"0 days, 00 hrs, 27 min",,Unknown,0.01916666667,1
22,mnepalgunj,FALSE,5/17/2025 9:21:53,5/17/2025 9:33:00,MPLS,Far Western Region,Maintainance,3rd Jestha,"0 days, 00 hrs, 11 min",rebooted by ipnoc,Maintainance,0.007719907408,4
23,mridi,FALSE,5/17/2025 10:35:34,5/17/2025 12:28:00,MPLS,Western Region,Rebooted,3rd Jestha,"0 days, 01 hrs, 52 min",,Power,0.0780787037,57
24,mitahari-ch <->mdhalkebar [200G] || mitahari-ch<->mhetauda [100G],,5/17/2025 11:00:00,5/17/2025 11:00:00,Link Flap,********,Link Flap,3rd Jestha,"0 days, 00 hrs, 00 min",,Link Issue,0,1
25,mmaharajgunj - mbalaju [100G],,5/17/2025 11:00:00,5/17/2025 11:00:00,Link Flap,********,Link Flap,3rd Jestha,"0 days, 00 hrs, 00 min",,Link Issue,0,2
26,mridi,FALSE,5/17/2025 13:19:00,5/17/2025 17:55:00,MPLS,Western Region,CT Line Issue/Backup Drained,3rd Jestha,"0 days, 04 hrs, 36 min","As per Rajesh jee(9857062842), there was no ct-line since from yesterday and now there is frequent ct-line fluctuation due to which host is being affected as batteries weren't able to get charge. Host will be reachable after resuming ct-line. ",Power,0.1916666667,57
27,mmurtidanda-sw1,FALSE,5/17/2025 12:58:54,5/17/2025 15:01:04,Switch,Eastern Region,CT Line Issue/Backup Drained,3rd Jestha,"0 days, 02 hrs, 02 min",,Power,0.08483796296,5
28,mdandagaun-sw1,FALSE,5/17/2025 13:06:53,5/17/2025 15:02:55,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 01 hrs, 56 min",,Power,0.0805787037,16
29,mfaparbari-sw1,FALSE,5/17/2025 13:17:54,5/17/2025 14:20:07,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 01 hrs, 02 min",,Power,0.04320601852,28
30,mhatemalo-dls-sw1,FALSE,5/17/2025 13:33:27,5/17/2025 15:58:18,Switch,********,Rebooted,3rd Jestha,"0 days, 02 hrs, 24 min",,Power,0.1005902778,6
31,mkhijidemba-sw1,,5/17/2025 13:53:45,5/17/2025 16:49:45,Switch,********,Power Issue,3rd Jestha,"0 days, 02 hrs, 56 min",,Power,0.1222222222,4
32,mjantilake-sw1,FALSE,5/17/2025 14:07:44,5/17/2025 17:43:19,Switch,Far Western Region,Manual Down,3rd Jestha,"0 days, 03 hrs, 35 min","As per Bhuwan jee, due to bad weather(thunder & storm), he has manually down the system in order to protect devices and will be made ON once after weather becomes suitable. ",Maintainance,0.1497106481,22
33,mmurgiya-sw1,FALSE,5/17/2025 14:11:44,5/17/2025 14:39:45,Switch,Western Region,Unknown,3rd Jestha,"0 days, 00 hrs, 28 min",,Unknown,0.01945601852,1
34,mletang <-> mdamak [10G],,5/17/2025 14:17:44,5/17/2025 18:12:15,Link Down,********,Fiber Issue,3rd Jestha,"0 days, 03 hrs, 54 min","As per Om Ji, Vendor Team is informed.",Fiber,0.1628587963,2
35,mdamak - mpathari [10G],,5/17/2025 14:17:44,5/17/2025 18:09:39,Link Down,********,Fiber Issue,3rd Jestha,"0 days, 03 hrs, 51 min","As per Om Ji, Vendor Team is informed.",Fiber,0.1610532407,1
36,murlabari-dls-sw1,FALSE,5/17/2025 14:22:21,5/17/2025 14:33:12,Switch,Eastern Region,Routed,3rd Jestha,"0 days, 00 hrs, 10 min",,Fiber,0.007534722223,5
37,mdumkibas,FALSE,5/17/2025 14:28:21,5/17/2025 15:49:26,MPLS,Western Region,Unknown,3rd Jestha,"0 days, 01 hrs, 21 min",,Unknown,0.05630787037,25
38,mdamak-murlabari-dls-sw1,,5/17/2025 14:19:24,5/18/2025 4:08:00,Link Down,********,Fiber Breakage,3rd Jestha,"0 days, 13 hrs, 48 min",We will test the link tonight and update accordingly.,Fiber,0.5754166667,2
39,mlahan-office-sw1,FALSE,5/17/2025 14:53:06,5/17/2025 15:35:17,Switch,********,Fiber Issue,3rd Jestha,"0 days, 00 hrs, 42 min",,Fiber,0.02929398148,4
40,mfaparbari-sw1,FALSE,5/17/2025 15:10:25,5/17/2025 16:53:35,Switch,Central Region,CT Line Issue,3rd Jestha,"0 days, 01 hrs, 43 min",,Power,0.07164351852,28
41,mitahari <->mdamak [30G] -BL Fiber || optical power issue,,5/17/2025 15:30:00,6/2/2025 16:27:58,Optical Power,********,Optical Power,3rd Jestha,"16 days, 00 hrs, 57 min",Fiber team are currently working  on Biratchowk- Urlabari Segment. We will inform you once the task is completed.,Fiber,16.04025463,2
42,mlahan-office-sw1,FALSE,5/17/2025 15:53:00,5/18/2025 12:02:00,Switch,********,Rebooted,3rd Jestha,"0 days, 20 hrs, 09 min",Prakash ji has again inform to look into issue.,Power,0.8395833333,4
43,mkhawadanda-sw1,FALSE,5/17/2025 16:09:40,5/17/2025 16:25:58,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 00 hrs, 16 min",,Power,0.01131944444,27
44,mramechhap-sw1,FALSE,5/16/2025 3:07:03,5/17/2025 16:49:48,Switch,Central Region,Device Replacement,3rd Jestha,"1 days, 13 hrs, 42 min",,Maintainance,1.571354167,4
45,mjaleshwore - mbardibas [30G],,5/17/2025 16:28:40,5/18/2025 10:26:00,Link Down,********,Pole shifting,3rd Jestha,"0 days, 17 hrs, 57 min","As per Bijay Ji, team is currently busy with another segment, Team will do the needful tomorrow only.",Fiber,0.7481481481,2
46,mdhusel-sw1,FALSE,5/17/2025 16:29:53,5/17/2025 18:01:07,Switch,Makawanpur NTA,Rebooted,3rd Jestha,"0 days, 01 hrs, 31 min",,Power,0.06335648148,8
47,mgyaneshwore <-> mkamaladi[10G],,5/17/2025 16:50:53,5/17/2025 17:34:16,Link Down,********,Fiber Breakage,3rd Jestha,"0 days, 00 hrs, 43 min",,Fiber,0.03012731481,1
48,mchabahil <-> mtinkune [100G],,5/17/2025 17:09:53,5/17/2025 18:47:00,Link Flap,********,Maintainance,3rd Jestha,"0 days, 01 hrs, 37 min",Kalanki Team is working on this segment.,Maintainance,0.06744212963,2
49,mfaparbari-sw1,FALSE,5/17/2025 17:23:35,5/17/2025 18:42:20,Switch,Central Region,Unknown,3rd Jestha,"0 days, 01 hrs, 18 min",,Unknown,0.0546875,28
50,mbudathum-sw1,FALSE,5/17/2025 17:41:35,5/17/2025 18:03:46,Switch,Gorkha NTA,Rebooted,3rd Jestha,"0 days, 00 hrs, 22 min",,Power,0.01540509259,15
51,msirdibas-sw1,TRUE,5/17/2025 18:31:12,5/18/2025 7:03:23,Switch,Gorkha NTA,Rebooted,3rd Jestha,"0 days, 12 hrs, 32 min",,Power,0.522349537,33
52,mdaphelake-sw1,TRUE,5/17/2025 19:00:54,5/18/2025 8:03:46,Switch,Far Western Region,Rebooted,3rd Jestha,"0 days, 13 hrs, 02 min",,Power,0.5436574074,36
53,mhetauda-warehouse-sw1,FALSE,5/17/2025 19:27:49,5/17/2025 20:03:24,Switch,Central Region,Rebooted,3rd Jestha,"0 days, 00 hrs, 35 min",,Power,0.02471064815,25
54,mmusikotbazaar-sw1,FALSE,5/17/2025 19:35:49,5/17/2025 19:41:52,Switch,Far Western Region,Rebooted,3rd Jestha,"0 days, 00 hrs, 06 min",,Power,0.004201388889,1
55,mkalikot-sw1,FALSE,5/17/2025 20:05:36,5/17/2025 20:31:11,Switch,Far Western Region,Rebooted,3rd Jestha,"0 days, 00 hrs, 25 min",,Power,0.0177662037,7
56,mlahan - mitahari-ch[40G],,5/17/2025 20:22:03,5/30/2025 18:21:09,Link Down,********,Fiber Issue,3rd Jestha,"12 days, 21 hrs, 59 min",We are coordinating with Broadlink and update you accordingly.,Fiber,12.91604167,1
57,bu-3.mbalaju <-> LACP-[10G]-with-mranibari-ae3,,5/17/2025 21:20:16,5/17/2025 22:00:00,Traffic Congestion,********,Congestion,3rd Jestha,"0 days, 00 hrs, 39 min",,Traffic Issue,0.02759259259,1
58,ae-1.mgongabu <-> ae19.mbal-LACP-[20G],,5/17/2025 21:20:16,5/17/2025 22:00:00,Traffic Congestion,********,Congestion,3rd Jestha,"0 days, 00 hrs, 39 min",,Traffic Issue,0.02759259259,1
59,te-0/0/0/19.mhariwan <-> te-0-0-0-19.mnijhgadh-LAG-BE2-CH30,,5/17/2025 21:29:43,5/17/2025 22:15:00,Traffic Congestion,********,Congestion,3rd Jestha,"0 days, 00 hrs, 45 min",,Traffic Issue,0.03144675926,1
